Data Solicitação;Data Aprovação;Data Programada;Data Recebimento;Número Solicitação;Cod. Cliente;Razão Social;UF Cliente;Qtd. Cartuchos;Cód. Categoria;Desc. Categoria;Transportadora;Status
04/10/2013;07/10/2013;10/10/2013;21/10/2013;C13100001205;253;Casa Omnigráfica de Máquinas ltda;SP;276;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/10/2013;07/10/2013;09/10/2013;29/10/2013;C13100001396;721;svc laser comercial ltda;sp;211;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/10/2013;07/10/2013;11/10/2013;21/10/2013;C13100001477;389;Rossi Residencial;RJ;24;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
08/10/2013;08/10/2013;11/10/2013;21/10/2013;C13100001639;734;Digital World Representações, Comércio e Serviços Ltda;GO;70;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/10/2013;08/10/2013;14/10/2013;21/10/2013;C13100001710;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;18;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/10/2013;08/10/2013;14/10/2013;21/10/2013;C13100001809;636;ESTATICA ENGENHARIA DE PROJETOS LTDA;SP;20;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
08/10/2013;09/10/2013;14/10/2013;03/12/2013;C13100002015;228;FK EQUIPAMENTOS PARA ESCRITÓRIO LTDA.;São paulo;60;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
09/10/2013;09/10/2013;11/10/2013;21/10/2013;C13100002104;741;Centro de Imagem Diagnósticos;MG;64;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
09/10/2013;09/10/2013;;;C13100002449;139;;SP;15;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
10/10/2013;10/10/2013;15/10/2013;21/10/2013;C13100002600;144;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;SP;140;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/10/2013;10/10/2013;15/10/2013;21/10/2013;C13100002791;819;ASSISTI TELEINFORMÁTICA LTDA;SP;45;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
10/10/2013;10/10/2013;11/10/2013;28/10/2013;C13100002872;586;Ministério Público do Estado de São Paulo;SP;180;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Em trânsito
10/10/2013;10/10/2013;16/10/2013;21/10/2013;C13100002953;263;Forprint Com. e Serv. de Informática Ltda.;SP;40;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
10/10/2013;10/10/2013;11/10/2013;29/10/2013;C13100003097;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;Pr;150;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
11/10/2013;11/10/2013;15/10/2013;21/10/2013;C13100003330;819;ASSISTI TELEINFORMÁTICA LTDA;SP;78;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
14/10/2013;14/10/2013;;;C13100003410;139;;SP;15;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
14/10/2013;14/10/2013;15/10/2013;28/10/2013;C13100003500;814;TEL TELECOMUNICAÇÕES LTDA;SP;21;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Em trânsito
14/10/2013;15/10/2013;;;C13100003763;789;AWG BRASIL LTDA;SP;108;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
14/10/2013;15/10/2013;21/10/2013;21/10/2013;C13100003844;789;AWG BRASIL LTDA;SP;198;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
14/10/2013;15/10/2013;21/10/2013;21/10/2013;C13100003925;549;Alldora Tecnologia;SP;64;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
14/10/2013;15/10/2013;21/10/2013;01/11/2013;C13100004069;231;PRODUS PRODUTOS E SOLUÇÕES PARA INFORMATICA LTDA;BA;53;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
14/10/2013;15/10/2013;16/10/2013;29/10/2013;C13100004140;575;DI IMAGEM CENTRO DE DIAGNOSTICO INTEGRADO POR IMAGEM LTDA;MS;100;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Em trânsito
14/10/2013;15/10/2013;17/10/2013;29/10/2013;C13100004220;598;SONIMED DIAGNÓSTICOS LTDA.;MS;120;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Em trânsito
15/10/2013;16/10/2013;18/10/2013;28/10/2013;C13100004301;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;15;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
15/10/2013;16/10/2013;;;C13100004492;666;Organização Medica Cruzeiro do Sul S.A.;SP;40;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
15/10/2013;16/10/2013;18/10/2013;29/10/2013;C13100004573;699;UNIDADE CAMPOGRANDENSE DE DIAGNÓSTICOS AVANÇADOS LTDA;MS;100;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
16/10/2013;17/10/2013;21/10/2013;21/10/2013;C13100004654;119;BIRD SOLUTION LTDA;SP;246;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
16/10/2013;17/10/2013;21/10/2013;01/11/2013;C13100004735;121;Multh Comércio Materiais Equipamentos Ltda;SP;250;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
17/10/2013;17/10/2013;;;C13100004816;833;Tribunal Regional Eleitoral do Rio de Janeiro;RJ;400;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Aguardando coleta
17/10/2013;;;;C13100004905;834;Fundação Cearense de Pesquisa e Cultura;CE;15;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Rejeitada
17/10/2013;21/10/2013;;;C13100005030;720;MONSANTO DO BRASIL LTDA                                     ;MG;30;8;Empresas / Estados do Nordeste;ATLAS LOGÍSTICA LTDA;Cancelada
17/10/2013;21/10/2013;23/10/2013;03/12/2013;C13100005111;538;PLANI RESSONANCIA;SP;130;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
18/10/2013;21/10/2013;23/10/2013;04/11/2013;C13100005200;175;RMTJ IMPRESSOES LTDA;SP;307;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
18/10/2013;21/10/2013;28/10/2013;04/11/2013;C13100005383;835;WAY TECHNOLOGY SERVIÇOS EM INFORMÁTICA LTDA ME;SP;38;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
18/10/2013;21/10/2013;23/10/2013;28/10/2013;C13100005464;263;Forprint Com. e Serv. de Informática Ltda.;SP;24;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
18/10/2013;21/10/2013;;;C13100005545;677;CLINICA SABEDOTTI LTDA;PR;35;7;Empresas / Estados PR; SC e RS;ATLAS LOGÍSTICA LTDA;Aguardando coleta
18/10/2013;;;;C13100005626;618;ERM BRASIL LTDA;SP;11;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Rejeitada
21/10/2013;22/10/2013;23/10/2013;28/10/2013;C13100005898;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;88;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
21/10/2013;22/10/2013;28/10/2013;03/12/2013;C13100005979;837;Tel Telecomunicacoes;SP;40;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
21/10/2013;22/10/2013;;;C13100006002;634;Setra Prestação de Serviços Radiologicos;SP;24;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
22/10/2013;22/10/2013;25/10/2013;03/12/2013;C13100006193;136;BELOCOPY COMERCIO DE EQUIPAMENTOS REPROGRAFICOS LTDA;MG;260;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
22/10/2013;22/10/2013;22/10/2013;04/11/2013;C13100006274;473;Consórcio Cidade Ademar Poupatempo;SP;20;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
22/10/2013;23/10/2013;25/10/2013;03/12/2013;C13100006436;737;DIMEX DO TRIANGULO LTDA;GO;150;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
22/10/2013;23/10/2013;24/10/2013;28/10/2013;C13100006517;119;BIRD SOLUTION LTDA;SP;116;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
22/10/2013;23/10/2013;25/10/2013;18/11/2013;C13100006606;838;Joyce ;SP;29;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
22/10/2013;23/10/2013;28/10/2013;03/12/2013;C13100006789;809;WTORRE INNOVA ADM. CONDOMINAL LTDA;RJ;21;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
23/10/2013;24/10/2013;28/10/2013;03/12/2013;C13100006860;248;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;SP;163;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
23/10/2013;24/10/2013;28/10/2013;04/11/2013;C13100006940;683;Consórcio Lapa Pouptaempo;SP;30;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
23/10/2013;24/10/2013;;;C13100007084;839;Unimed-SJC Cooperativa Medica;SP;30;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
23/10/2013;24/10/2013;28/10/2013;04/11/2013;C13100007165;366;Printsourcing Comércio de Produtos e Serviços de Informática Ltda;SP;19;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
23/10/2013;24/10/2013;28/10/2013;03/12/2013;C13100007246;611;PRINT COPY EQUIPAMENTOS E SERVIÇOS LTDA;MS;68;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
23/10/2013;23/10/2013;;;C13100007327;748;Consórcio Poupatempo Sorocaba;SP;28;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Aguardando coleta
24/10/2013;25/10/2013;;;C13100007599;618;ERM BRASIL LTDA;SP;13;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
24/10/2013;25/10/2013;28/10/2013;03/12/2013;C13100007670;512;ASSOCIACAO CONGREGACAO SANTA CATARINA;SP;122;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
24/10/2013;25/10/2013;29/10/2013;03/12/2013;C13100007750;553;Rádio Revanche Fm Ltda.;SP;17;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
24/10/2013;25/10/2013;30/10/2013;03/12/2013;C13100007831;123;Dimex do Triângulo Ltda;MG;300;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
24/10/2013;25/10/2013;30/10/2013;03/12/2013;C13100007912;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;Pr;350;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
24/10/2013;25/10/2013;;;C13100008056;705;INSTITUTO HERMES PARDINI S/A;MG;43;6;Distribuição;;Aprovada
25/10/2013;28/10/2013;;;C13100008137;139;;SP;58;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
25/10/2013;28/10/2013;31/10/2013;04/11/2013;C13100008641;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;169;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
28/10/2013;28/10/2013;31/10/2013;03/12/2013;C13100008722;585;CENTRO DE DIAGNOSTICO CLAUDIO RAMOS;MG;122;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
28/10/2013;28/10/2013;31/10/2013;03/12/2013;C13100008803;433;COPFAC MAQUINAS LTDA;SP;195;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
28/10/2013;30/10/2013;04/11/2013;30/04/2014;C13100008994;811;Editora Planeta DeAgostini do Brasil LTDA;SP;15;5;Assistência Técnica;;Encerrada
28/10/2013;30/10/2013;;;C13100009028;840;HIGHLAND GROUP BRASIL CONS EMP LTDA;SP;42;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
28/10/2013;30/10/2013;31/10/2013;04/11/2013;C13100009109;260;KITANI LOCAÇÃO E COM. DE EQUIPS LTDA;SP;800;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
28/10/2013;30/10/2013;31/10/2013;03/12/2013;C13100009290;671;Rossi Residencial S/A;SP;15;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
29/10/2013;30/10/2013;;;C13100009532;842;MGI Informatica Ltda;SP;53;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
29/10/2013;30/10/2013;31/10/2013;04/11/2013;C13100009613;789;AWG BRASIL LTDA;SP;102;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
30/10/2013;31/10/2013;04/11/2013;03/12/2013;C13100009966;636;ESTATICA ENGENHARIA DE PROJETOS LTDA;SP;20;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
30/10/2013;31/10/2013;05/11/2013;03/12/2013;C13100010034;843;Unimed-SJC Cooperativa Medica;SP;30;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
30/10/2013;31/10/2013;31/10/2013;;C13100010115;263;Forprint Com. e Serv. de Informática Ltda.;SP;12;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Cancelada
30/10/2013;31/10/2013;;;C13100010204;418;Douglas Barbosa laranjeira;SP;7;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Cancelada
30/10/2013;;;;C13100010549;844;CJJ Partners Representação Comercial Ltda;RJ;20;6;Distribuição;ATLAS LOGÍSTICA LTDA;Rejeitada
30/10/2013;31/10/2013;04/11/2013;03/12/2013;C13100010620;144;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;SP;117;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
30/10/2013;31/10/2013;31/10/2013;;C13100010700;506;COBRAPE - CIA BRAS DE PROJ E EMPREEND - RJ ;undefined;40;6;Distribuição;ATLAS LOGÍSTICA LTDA;Cancelada
31/10/2013;31/10/2013;05/11/2013;03/12/2013;C13100010891;734;Digital World Representações, Comércio e Serviços Ltda;GO;154;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
31/10/2013;01/11/2013;;;C13100010972;119;BIRD SOLUTION LTDA;SP;159;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
31/10/2013;01/11/2013;;;C13100011006;119;BIRD SOLUTION LTDA;SP;159;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
31/10/2013;01/11/2013;06/11/2013;03/12/2013;C13100011197;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;57;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
01/11/2013;01/11/2013;05/11/2013;03/12/2013;C13110000198;453;Rossi Regional São Paulo;SP;30;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
01/11/2013;01/11/2013;19/11/2013;;C13110000279;618;ERM BRASIL LTDA;SP;16;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Cancelada
01/11/2013;01/11/2013;21/01/2014;16/01/2014;C13110000350;828;STK COMERCIO E SERVIÇOS LTDA;SP;20;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
04/11/2013;05/11/2013;05/11/2013;;C13110000430;845;keyla araujo de oliveira;MG;96;1;Consumidor Final (PF);ATLAS LOGÍSTICA LTDA;Cancelada
06/11/2013;06/11/2013;11/11/2013;03/12/2013;C13110000783;846;Souza Lima Segurança Patrimonial Ltda;SP;30;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
06/11/2013;06/11/2013;09/12/2013;03/12/2013;C13110000864;485;TECMACH LOCAÇÃO DE BENS MOVEIS E SERVIÇOS;SP;30;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
06/11/2013;06/11/2013;09/12/2013;03/12/2013;C13110000945;273;TELDATA INFORMÁTICA E TELECOMUNICAÇÕES LTDA.;SP;15;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
06/11/2013;06/11/2013;09/12/2013;03/12/2013;C13110001240;253;Casa Omnigráfica de Máquinas ltda;SP;121;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/11/2013;07/11/2013;;;C13110001321;503;DIRECTA ELETRONICA LTDA;GO;184;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
07/11/2013;07/11/2013;09/12/2013;03/12/2013;C13110001402;263;Forprint Com. e Serv. de Informática Ltda.;SP;34;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
07/11/2013;08/11/2013;09/12/2013;03/12/2013;C13110001593;618;ERM BRASIL LTDA;SP;18;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
07/11/2013;08/11/2013;19/11/2013;;C13110001674;119;BIRD SOLUTION LTDA;SP;240;4;Revendedor;ATLAS LOGÍSTICA LTDA;Cancelada
07/11/2013;08/11/2013;09/12/2013;03/12/2013;C13110001755;132;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;RJ;1500;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
07/11/2013;08/11/2013;09/12/2013;03/12/2013;C13110001917;175;RMTJ IMPRESSOES LTDA;SP;140;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
08/11/2013;08/11/2013;10/12/2013;03/12/2013;C13110002050;848;Dataterra Engenharia, Projetos e Consultoria Ltda;SP;15;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
08/11/2013;08/11/2013;;;C13110002131;806;Dynatest Engenharia Ltda;SP;15;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
08/11/2013;11/11/2013;13/11/2013;13/01/2014;C13110002212;552;Tribunal de Justiça do Estado do Rio de Janeiro;RJ;1598;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
08/11/2013;11/11/2013;18/11/2013;;C13110002484;720;MONSANTO DO BRASIL LTDA                                     ;MG;30;8;Empresas / Estados do Nordeste;ATLAS LOGÍSTICA LTDA;Cancelada
08/11/2013;11/11/2013;11/11/2013;03/12/2013;C13110002565;741;Centro de Imagem Diagnósticos;MG;48;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
08/11/2013;11/11/2013;13/11/2013;15/01/2014;C13110002646;248;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;SP;100;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/11/2013;11/11/2013;12/11/2013;03/12/2013;C13110002727;737;DIMEX DO TRIANGULO LTDA;GO;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
09/11/2013;11/11/2013;;;C13110002808;817;INSTITUTO HERMES PARDINI SA;MG;30;6;Distribuição;ATLAS LOGÍSTICA LTDA;Aguardando coleta
09/11/2013;11/11/2013;12/11/2013;03/12/2013;C13110002999;817;INSTITUTO HERMES PARDINI SA;MG;39;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
11/11/2013;11/11/2013;11/11/2013;03/12/2013;C13110003022;121;Multh Comércio Materiais Equipamentos Ltda;SP;300;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
11/11/2013;;;;C13110003103;421;COBRAPE - CIA BRAS DE PROJETOS E EMPREEND - BH;MG;15;6;Distribuição;ATLAS LOGÍSTICA LTDA;Rejeitada
11/11/2013;12/11/2013;12/11/2013;03/12/2013;C13110003294;789;AWG BRASIL LTDA;SP;85;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
11/11/2013;12/11/2013;13/11/2013;03/12/2013;C13110003375;212;copylink equipamentos para escritorio ltda;PR;140;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
11/11/2013;12/11/2013;13/11/2013;03/12/2013;C13110003456;312;Atrium Consultoria Ltda;SP;24;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
12/11/2013;12/11/2013;13/11/2013;14/01/2014;C13110003537;741;Centro de Imagem Diagnósticos;MG;28;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
12/11/2013;13/11/2013;14/11/2013;03/12/2013;C13110003880;485;TECMACH LOCAÇÃO DE BENS MOVEIS E SERVIÇOS;SP;160;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
12/11/2013;13/11/2013;02/12/2013;;C13110003960;849;UNIMED MACAÉ COOPERATIVA DE TRABALHO MÉDICO;RJ;82;6;Distribuição;ATLAS LOGÍSTICA LTDA;Cancelada
12/11/2013;;;;C13110004002;485;TECMACH LOCAÇÃO DE BENS MOVEIS E SERVIÇOS;SP;30;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Rejeitada
12/11/2013;13/11/2013;13/11/2013;;C13110004185;850;MONSANTO DO BRASIL LTDA    ;MG;30;6;Distribuição;ATLAS LOGÍSTICA LTDA;Cancelada
12/11/2013;;;;C13110004266;164;TRIBUNAL DE JUSTIÇA DO DISTRITO FEDERAL E DOS TERRITÓRIOS;DF;5000;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Rejeitada
12/11/2013;13/11/2013;15/11/2013;03/12/2013;C13110004347;677;CLINICA SABEDOTTI LTDA;PR;30;7;Empresas / Estados PR; SC e RS;ATLAS LOGÍSTICA LTDA;Encerrada
12/11/2013;13/11/2013;;;C13110004428;723;ROSSI RESIDENCIAL SA;MG;35;6;Distribuição;;Aprovada
13/11/2013;13/11/2013;18/11/2013;03/12/2013;C13110004690;228;FK EQUIPAMENTOS PARA ESCRITÓRIO LTDA.;São paulo;70;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
13/11/2013;13/11/2013;18/11/2013;03/12/2013;C13110004851;163;cprinter informatica e comercio ltda epp;SP;313;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
13/11/2013;14/11/2013;18/11/2013;03/12/2013;C13110004932;427;RGIS BRASIL SERVIÇOS DE ESTOQUES LTDA;SP;15;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
13/11/2013;14/11/2013;18/11/2013;03/12/2013;C13110005076;119;BIRD SOLUTION LTDA;SP;323;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
14/11/2013;18/11/2013;19/11/2013;03/12/2013;C13110005238;139;;SP;12;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
14/11/2013;18/11/2013;19/11/2013;03/12/2013;C13110005319;611;PRINT COPY EQUIPAMENTOS E SERVIÇOS LTDA;MS;130;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
14/11/2013;14/11/2013;18/11/2013;13/01/2014;C13110005408;850;MONSANTO DO BRASIL LTDA    ;MG;30;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
18/11/2013;;;;C13110005580;506;COBRAPE - CIA BRAS DE PROJ E EMPREEND - RJ ;undefined;25;6;Distribuição;ATLAS LOGÍSTICA LTDA;Rejeitada
18/11/2013;19/11/2013;20/11/2013;03/12/2013;C13110005661;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;42;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
18/11/2013;19/11/2013;20/11/2013;03/12/2013;C13110005742;819;ASSISTI TELEINFORMÁTICA LTDA;SP;68;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
19/11/2013;19/11/2013;20/11/2013;03/12/2013;C13110005823;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;15;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
19/11/2013;19/11/2013;20/11/2013;03/12/2013;C13110005904;575;DI IMAGEM CENTRO DE DIAGNOSTICO INTEGRADO POR IMAGEM LTDA;MS;106;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
19/11/2013;21/11/2013;22/11/2013;13/01/2014;C13110006129;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;Pr;450;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
20/11/2013;21/11/2013;25/11/2013;13/01/2014;C13110006200;831;Consorcio Tatui Poupatempo;SP;70;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
20/11/2013;21/11/2013;26/11/2013;19/02/2014;C13110006390;853;FIAT AUTOMOVEIS SA;MG;53;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
21/11/2013;21/11/2013;23/01/2014;06/12/2013;C13110006471;331;Departamento de Águas e Energia;SP;130;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
21/11/2013;21/11/2013;25/11/2013;06/12/2013;C13110006552;485;TECMACH LOCAÇÃO DE BENS MOVEIS E SERVIÇOS;SP;50;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
21/11/2013;21/11/2013;25/11/2013;03/12/2013;C13110006633;119;BIRD SOLUTION LTDA;SP;90;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
22/11/2013;22/11/2013;25/11/2013;06/12/2013;C13110006803;144;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;SP;151;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
22/11/2013;22/11/2013;;;C13110006986;399;Office Total Solução em Tec. p/ Esc.Ltda;RJ;350;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
22/11/2013;25/11/2013;;;C13110007109;418;Douglas Barbosa laranjeira;SP;20;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
22/11/2013;25/11/2013;02/12/2013;06/12/2013;C13110007281;402;Tribunal de Contas do Estado de São Paulo;SP;571;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
22/11/2013;25/11/2013;26/11/2013;06/12/2013;C13110007362;741;Centro de Imagem Diagnósticos;MG;21;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
25/11/2013;25/11/2013;25/11/2013;;C13110007524;383;PLASTICOS PUMA LTDA;SP;13;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Cancelada
25/11/2013;26/11/2013;27/11/2013;16/01/2014;C13110007605;856;B2W - COMPANHIA GLOBAL DO VAREJO;SP;34;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
26/11/2013;26/11/2013;28/11/2013;06/12/2013;C13110007796;636;ESTATICA ENGENHARIA DE PROJETOS LTDA;SP;17;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
26/11/2013;26/11/2013;28/11/2013;13/01/2014;C13110007877;354;Rossi Residencial S.A;RS;20;7;Empresas / Estados PR; SC e RS;ATLAS LOGÍSTICA LTDA;Encerrada
26/11/2013;26/11/2013;;;C13110007958;366;Printsourcing Comércio de Produtos e Serviços de Informática Ltda;SP;68;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
27/11/2013;27/11/2013;02/12/2013;06/02/2014;C13110008091;175;RMTJ IMPRESSOES LTDA;SP;160;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
