Número Solicitação;Código Cliente;Razão Social;Pontuação;Cód. Bônus;Desc. Bônus;Moeda do Bônus;Data Geração;Data Expiração
C08090001309;126;Buriti Imóveis e Administração Ltda.;178;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08090001309;126;Buriti Imóveis e Administração Ltda.;356;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08090001309;126;Buriti Imóveis e Administração Ltda.;156;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08090001309;126;Buriti Imóveis e Administração Ltda.;85;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08090001481;127;Prefeitura Municipal da Estancia Turistica de Embu ;1275;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000245;128;Sandria Projetos e Construções Ltda;69;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000245;128;Sandria Projetos e Construções Ltda;69;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000245;128;Sandria Projetos e Construções Ltda;69;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000245;128;Sandria Projetos e Construções Ltda;138;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000245;128;Sandria Projetos e Construções Ltda;89;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000245;128;Sandria Projetos e Construções Ltda;89;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000245;128;Sandria Projetos e Construções Ltda;89;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000245;128;Sandria Projetos e Construções Ltda;89;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000326;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;816;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000326;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;1068;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000326;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;534;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000326;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;1068;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000326;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;2047;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000326;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;93;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000326;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;282;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000326;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;114;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000326;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;51;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000326;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;51;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000326;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;51;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000326;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;102;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000326;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;138;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000326;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;138;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000326;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;138;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000326;129;COMPANHIA DO METROPOLITANO DE SÃO PAULO;345;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000407;130;MARINHO PROCESSAMENTO DE DADOS;89;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000407;130;MARINHO PROCESSAMENTO DE DADOS;445;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000407;130;MARINHO PROCESSAMENTO DE DADOS;356;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000407;130;MARINHO PROCESSAMENTO DE DADOS;89;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000407;130;MARINHO PROCESSAMENTO DE DADOS;31;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000407;130;MARINHO PROCESSAMENTO DE DADOS;62;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000407;130;MARINHO PROCESSAMENTO DE DADOS;62;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000407;130;MARINHO PROCESSAMENTO DE DADOS;124;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000407;130;MARINHO PROCESSAMENTO DE DADOS;376;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000407;130;MARINHO PROCESSAMENTO DE DADOS;282;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000407;130;MARINHO PROCESSAMENTO DE DADOS;470;00009;Pontuação Governo e Corporativo - Sudeste;P;28/10/2008;23/04/2021
C08100000750;133;CD STUDIO;314;00009;Pontuação Governo e Corporativo - Sudeste;P;29/10/2008;24/04/2021
C08100000750;133;CD STUDIO;471;00009;Pontuação Governo e Corporativo - Sudeste;P;29/10/2008;24/04/2021
C08100000750;133;CD STUDIO;785;00009;Pontuação Governo e Corporativo - Sudeste;P;29/10/2008;24/04/2021
C08100000750;133;CD STUDIO;1570;00009;Pontuação Governo e Corporativo - Sudeste;P;29/10/2008;24/04/2021
C08100000750;133;CD STUDIO;4950;00009;Pontuação Governo e Corporativo - Sudeste;P;29/10/2008;24/04/2021
C08100000750;133;CD STUDIO;693;00009;Pontuação Governo e Corporativo - Sudeste;P;29/10/2008;24/04/2021
C08100000750;133;CD STUDIO;396;00009;Pontuação Governo e Corporativo - Sudeste;P;29/10/2008;24/04/2021
C08100000750;133;CD STUDIO;594;00009;Pontuação Governo e Corporativo - Sudeste;P;29/10/2008;24/04/2021
C08100000750;133;CD STUDIO;412;00009;Pontuação Governo e Corporativo - Sudeste;P;29/10/2008;24/04/2021
C08100000750;133;CD STUDIO;415;00009;Pontuação Governo e Corporativo - Sudeste;P;29/10/2008;24/04/2021
C08100000911;135;BELOCOPY COMERCIO DE EQUIPAMENTOS REPROGRAFICOS LTDA;264;00001;Pontuação VAR-Sudeste;P;29/10/2008;07/09/2018
C08100000911;135;BELOCOPY COMERCIO DE EQUIPAMENTOS REPROGRAFICOS LTDA;215;00001;Pontuação VAR-Sudeste;P;29/10/2008;07/09/2018
C08100000911;135;BELOCOPY COMERCIO DE EQUIPAMENTOS REPROGRAFICOS LTDA;658;00001;Pontuação VAR-Sudeste;P;29/10/2008;07/09/2018
C08100000911;135;BELOCOPY COMERCIO DE EQUIPAMENTOS REPROGRAFICOS LTDA;123;00001;Pontuação VAR-Sudeste;P;29/10/2008;07/09/2018
C08100000911;135;BELOCOPY COMERCIO DE EQUIPAMENTOS REPROGRAFICOS LTDA;54;00001;Pontuação VAR-Sudeste;P;29/10/2008;07/09/2018
C08100000911;135;BELOCOPY COMERCIO DE EQUIPAMENTOS REPROGRAFICOS LTDA;54;00001;Pontuação VAR-Sudeste;P;29/10/2008;07/09/2018
C08100000911;135;BELOCOPY COMERCIO DE EQUIPAMENTOS REPROGRAFICOS LTDA;54;00001;Pontuação VAR-Sudeste;P;29/10/2008;07/09/2018
C08100000911;135;BELOCOPY COMERCIO DE EQUIPAMENTOS REPROGRAFICOS LTDA;26;00001;Pontuação VAR-Sudeste;P;29/10/2008;07/09/2018
C08090000329;118;BIRD SOLUTION LTDA;312;00001;Pontuação VAR-Sudeste;P;30/10/2008;08/09/2018
C08090000329;118;BIRD SOLUTION LTDA;260;00001;Pontuação VAR-Sudeste;P;30/10/2008;08/09/2018
C08090000329;118;BIRD SOLUTION LTDA;312;00001;Pontuação VAR-Sudeste;P;30/10/2008;08/09/2018
C08090000329;118;BIRD SOLUTION LTDA;504;00001;Pontuação VAR-Sudeste;P;30/10/2008;08/09/2018
C08090000329;118;BIRD SOLUTION LTDA;324;00001;Pontuação VAR-Sudeste;P;30/10/2008;08/09/2018
C08090000329;118;BIRD SOLUTION LTDA;378;00001;Pontuação VAR-Sudeste;P;30/10/2008;08/09/2018
C08090000329;118;BIRD SOLUTION LTDA;648;00001;Pontuação VAR-Sudeste;P;30/10/2008;08/09/2018
C08090000329;118;BIRD SOLUTION LTDA;624;00001;Pontuação VAR-Sudeste;P;30/10/2008;08/09/2018
C08090000752;121;Tecnopop Comunicação Visual e Multimídia Ltda;27;00009;Pontuação Governo e Corporativo - Sudeste;P;31/10/2008;26/04/2021
C08090000752;121;Tecnopop Comunicação Visual e Multimídia Ltda;423;00009;Pontuação Governo e Corporativo - Sudeste;P;31/10/2008;26/04/2021
C08090000752;121;Tecnopop Comunicação Visual e Multimídia Ltda;282;00009;Pontuação Governo e Corporativo - Sudeste;P;31/10/2008;26/04/2021
C08090000752;121;Tecnopop Comunicação Visual e Multimídia Ltda;423;00009;Pontuação Governo e Corporativo - Sudeste;P;31/10/2008;26/04/2021
C08090000752;121;Tecnopop Comunicação Visual e Multimídia Ltda;564;00009;Pontuação Governo e Corporativo - Sudeste;P;31/10/2008;26/04/2021
C08090000752;121;Tecnopop Comunicação Visual e Multimídia Ltda;84;00009;Pontuação Governo e Corporativo - Sudeste;P;31/10/2008;26/04/2021
C08090000752;121;Tecnopop Comunicação Visual e Multimídia Ltda;84;00009;Pontuação Governo e Corporativo - Sudeste;P;31/10/2008;26/04/2021
C08090000752;121;Tecnopop Comunicação Visual e Multimídia Ltda;84;00009;Pontuação Governo e Corporativo - Sudeste;P;31/10/2008;26/04/2021
C08090000752;121;Tecnopop Comunicação Visual e Multimídia Ltda;264;00009;Pontuação Governo e Corporativo - Sudeste;P;31/10/2008;26/04/2021
C08090000833;122;Dimex do Triângulo Ltda;80;00001;Pontuação VAR-Sudeste;P;31/10/2008;09/09/2018
C08090000833;122;Dimex do Triângulo Ltda;30;00001;Pontuação VAR-Sudeste;P;31/10/2008;09/09/2018
C08090000833;122;Dimex do Triângulo Ltda;0;00001;Pontuação VAR-Sudeste;P;31/10/2008;09/09/2018
C08100004402;131;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;3854;00009;Pontuação Governo e Corporativo - Sudeste;P;31/10/2008;26/04/2021
C08100004402;131;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;3666;00009;Pontuação Governo e Corporativo - Sudeste;P;31/10/2008;26/04/2021
C08100004402;131;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;5170;00009;Pontuação Governo e Corporativo - Sudeste;P;31/10/2008;26/04/2021
C08100004402;131;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;6204;00009;Pontuação Governo e Corporativo - Sudeste;P;31/10/2008;26/04/2021
C08100000679;132;AMC Comunicação S/C Ltda;124;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100000679;132;AMC Comunicação S/C Ltda;62;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100000679;132;AMC Comunicação S/C Ltda;62;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100000679;132;AMC Comunicação S/C Ltda;37;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100000830;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;50;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100000830;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;624;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100000830;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;702;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100000830;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;108;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100000830;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;270;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100000830;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;208;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100000830;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;14;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100000830;134;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;20;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100001489;140;Pacolla Assessoria e Comunicação Ltda;188;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100001489;140;Pacolla Assessoria e Comunicação Ltda;188;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100001489;140;Pacolla Assessoria e Comunicação Ltda;94;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100001489;140;Pacolla Assessoria e Comunicação Ltda;188;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100001489;140;Pacolla Assessoria e Comunicação Ltda;178;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100001489;140;Pacolla Assessoria e Comunicação Ltda;124;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100001489;140;Pacolla Assessoria e Comunicação Ltda;102;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100001640;141;JANAINA DE OLIVEIRA - ASSESSORIA   ;71;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100001640;141;JANAINA DE OLIVEIRA - ASSESSORIA   ;71;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100001640;141;JANAINA DE OLIVEIRA - ASSESSORIA   ;71;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100001640;141;JANAINA DE OLIVEIRA - ASSESSORIA   ;142;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100001640;141;JANAINA DE OLIVEIRA - ASSESSORIA   ;94;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100001640;141;JANAINA DE OLIVEIRA - ASSESSORIA   ;1034;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100001640;141;JANAINA DE OLIVEIRA - ASSESSORIA   ;1504;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100001640;141;JANAINA DE OLIVEIRA - ASSESSORIA   ;3102;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100001640;141;JANAINA DE OLIVEIRA - ASSESSORIA   ;51;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100001640;141;JANAINA DE OLIVEIRA - ASSESSORIA   ;51;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100001640;141;JANAINA DE OLIVEIRA - ASSESSORIA   ;51;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100001640;141;JANAINA DE OLIVEIRA - ASSESSORIA   ;51;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100002027;101;Voluntarios da Patria;141;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100002027;101;Voluntarios da Patria;141;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100002027;101;Voluntarios da Patria;141;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100002027;101;Voluntarios da Patria;84;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100002027;101;Voluntarios da Patria;84;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100002027;101;Voluntarios da Patria;66;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100002450;147;Hotal Camping Estância Atibainha Ltda.;47;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100002450;147;Hotal Camping Estância Atibainha Ltda.;47;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100002450;147;Hotal Camping Estância Atibainha Ltda.;94;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100002450;147;Hotal Camping Estância Atibainha Ltda.;188;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100002450;147;Hotal Camping Estância Atibainha Ltda.;126;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100002450;147;Hotal Camping Estância Atibainha Ltda.;147;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100002450;147;Hotal Camping Estância Atibainha Ltda.;126;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100002450;147;Hotal Camping Estância Atibainha Ltda.;21;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100002450;147;Hotal Camping Estância Atibainha Ltda.;93;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100002108;145;must eventos e desenvolvimento ltda.;155;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100002108;145;must eventos e desenvolvimento ltda.;248;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100002108;145;must eventos e desenvolvimento ltda.;124;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100002108;145;must eventos e desenvolvimento ltda.;248;00009;Pontuação Governo e Corporativo - Sudeste;P;10/11/2008;06/05/2021
C08100003180;123;ALLDORA TECNOLOGIA LTDA;36;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100003180;123;ALLDORA TECNOLOGIA LTDA;108;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100003180;123;ALLDORA TECNOLOGIA LTDA;72;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100003180;123;ALLDORA TECNOLOGIA LTDA;108;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100003180;123;ALLDORA TECNOLOGIA LTDA;41;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100003180;123;ALLDORA TECNOLOGIA LTDA;41;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100003180;123;ALLDORA TECNOLOGIA LTDA;23;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100003180;123;ALLDORA TECNOLOGIA LTDA;52;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100003180;123;ALLDORA TECNOLOGIA LTDA;52;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100003180;123;ALLDORA TECNOLOGIA LTDA;52;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100003180;123;ALLDORA TECNOLOGIA LTDA;84;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100003180;123;ALLDORA TECNOLOGIA LTDA;42;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100003180;123;ALLDORA TECNOLOGIA LTDA;42;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100003180;123;ALLDORA TECNOLOGIA LTDA;42;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100003180;123;ALLDORA TECNOLOGIA LTDA;66;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100003180;123;ALLDORA TECNOLOGIA LTDA;68;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100003180;123;ALLDORA TECNOLOGIA LTDA;96;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100003180;123;ALLDORA TECNOLOGIA LTDA;261;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100003180;123;ALLDORA TECNOLOGIA LTDA;290;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100003180;123;ALLDORA TECNOLOGIA LTDA;406;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100003180;123;ALLDORA TECNOLOGIA LTDA;187;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100003180;123;ALLDORA TECNOLOGIA LTDA;108;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100003180;123;ALLDORA TECNOLOGIA LTDA;108;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100003180;123;ALLDORA TECNOLOGIA LTDA;162;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08100003180;123;ALLDORA TECNOLOGIA LTDA;52;00001;Pontuação VAR-Sudeste;P;10/11/2008;19/09/2018
C08110003115;138;OKIDATA DO BRASIL INFORMÁTICA;893;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003115;138;OKIDATA DO BRASIL INFORMÁTICA;24;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003115;138;OKIDATA DO BRASIL INFORMÁTICA;82;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003115;138;OKIDATA DO BRASIL INFORMÁTICA;50;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003115;138;OKIDATA DO BRASIL INFORMÁTICA;36;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003115;138;OKIDATA DO BRASIL INFORMÁTICA;72;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003115;138;OKIDATA DO BRASIL INFORMÁTICA;150;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003115;138;OKIDATA DO BRASIL INFORMÁTICA;210;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003115;138;OKIDATA DO BRASIL INFORMÁTICA;180;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003115;138;OKIDATA DO BRASIL INFORMÁTICA;75;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003115;138;OKIDATA DO BRASIL INFORMÁTICA;52;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003115;138;OKIDATA DO BRASIL INFORMÁTICA;104;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003115;138;OKIDATA DO BRASIL INFORMÁTICA;104;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003115;138;OKIDATA DO BRASIL INFORMÁTICA;42;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003115;138;OKIDATA DO BRASIL INFORMÁTICA;108;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003115;138;OKIDATA DO BRASIL INFORMÁTICA;162;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003115;138;OKIDATA DO BRASIL INFORMÁTICA;108;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003115;138;OKIDATA DO BRASIL INFORMÁTICA;104;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003115;138;OKIDATA DO BRASIL INFORMÁTICA;26;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003115;138;OKIDATA DO BRASIL INFORMÁTICA;26;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003115;138;OKIDATA DO BRASIL INFORMÁTICA;26;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003115;138;OKIDATA DO BRASIL INFORMÁTICA;52;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003115;138;OKIDATA DO BRASIL INFORMÁTICA;29;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003115;138;OKIDATA DO BRASIL INFORMÁTICA;68;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003204;138;OKIDATA DO BRASIL INFORMÁTICA;13;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003204;138;OKIDATA DO BRASIL INFORMÁTICA;336;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003204;138;OKIDATA DO BRASIL INFORMÁTICA;14;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003204;138;OKIDATA DO BRASIL INFORMÁTICA;87;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003204;138;OKIDATA DO BRASIL INFORMÁTICA;34;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003204;138;OKIDATA DO BRASIL INFORMÁTICA;51;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003204;138;OKIDATA DO BRASIL INFORMÁTICA;41;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003204;138;OKIDATA DO BRASIL INFORMÁTICA;5;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003204;138;OKIDATA DO BRASIL INFORMÁTICA;34;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003204;138;OKIDATA DO BRASIL INFORMÁTICA;54;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
C08110003204;138;OKIDATA DO BRASIL INFORMÁTICA;52;00001;Pontuação VAR-Sudeste;P;24/11/2008;03/10/2018
